Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2014-)","11","Autriche","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2016","2016","g/personne/jour","0.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","11","Autriche","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2017","2017","g/personne/jour","0.52","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","11","Autriche","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2018","2018","g/personne/jour","0.27","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","11","Autriche","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2014","2014","g/personne/jour","0.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","11","Autriche","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2015","2015","g/personne/jour","0.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","11","Autriche","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2016","2016","g/personne/jour","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","11","Autriche","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2017","2017","g/personne/jour","0.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","11","Autriche","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2018","2018","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5611","Importations - Quantité","2520","Céréales, Autres","2014","2014","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5611","Importations - Quantité","2520","Céréales, Autres","2015","2015","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5611","Importations - Quantité","2520","Céréales, Autres","2016","2016","Milliers de tonnes","9","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5611","Importations - Quantité","2520","Céréales, Autres","2017","2017","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5611","Importations - Quantité","2520","Céréales, Autres","2018","2018","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5072","Variation de stock","2520","Céréales, Autres","2014","2014","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5072","Variation de stock","2520","Céréales, Autres","2015","2015","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5072","Variation de stock","2520","Céréales, Autres","2016","2016","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5072","Variation de stock","2520","Céréales, Autres","2017","2017","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5072","Variation de stock","2520","Céréales, Autres","2018","2018","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5911","Exportations - Quantité","2520","Céréales, Autres","2014","2014","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5911","Exportations - Quantité","2520","Céréales, Autres","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5911","Exportations - Quantité","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5911","Exportations - Quantité","2520","Céréales, Autres","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5301","Disponibilité intérieure","2520","Céréales, Autres","2014","2014","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5301","Disponibilité intérieure","2520","Céréales, Autres","2015","2015","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5301","Disponibilité intérieure","2520","Céréales, Autres","2016","2016","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","6","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5301","Disponibilité intérieure","2520","Céréales, Autres","2018","2018","Milliers de tonnes","7","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5521","Aliments pour animaux","2520","Céréales, Autres","2014","2014","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5521","Aliments pour animaux","2520","Céréales, Autres","2015","2015","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5521","Aliments pour animaux","2520","Céréales, Autres","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5521","Aliments pour animaux","2520","Céréales, Autres","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5170","Résidus","2520","Céréales, Autres","2014","2014","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5170","Résidus","2520","Céréales, Autres","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5170","Résidus","2520","Céréales, Autres","2016","2016","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5170","Résidus","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5170","Résidus","2520","Céréales, Autres","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5142","Nourriture","2520","Céréales, Autres","2014","2014","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5142","Nourriture","2520","Céréales, Autres","2015","2015","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5142","Nourriture","2520","Céréales, Autres","2016","2016","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","5142","Nourriture","2520","Céréales, Autres","2018","2018","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2014","2014","kg","0.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2015","2015","kg","0.65","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2016","2016","kg","0.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2017","2017","kg","0.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2018","2018","kg","0.64","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2014","2014","Kcal/personne/jour","6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2015","2015","Kcal/personne/jour","7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2016","2016","Kcal/personne/jour","7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2017","2017","Kcal/personne/jour","7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2018","2018","Kcal/personne/jour","6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2014","2014","g/personne/jour","0.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2015","2015","g/personne/jour","0.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2016","2016","g/personne/jour","0.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2017","2017","g/personne/jour","0.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2018","2018","g/personne/jour","0.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2014","2014","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2015","2015","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2016","2016","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2017","2017","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","52","Azerbaïdjan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2018","2018","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","12","Bahamas","5611","Importations - Quantité","2520","Céréales, Autres","2014","2014","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","12","Bahamas","5611","Importations - Quantité","2520","Céréales, Autres","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","12","Bahamas","5611","Importations - Quantité","2520","Céréales, Autres","2016","2016","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","12","Bahamas","5611","Importations - Quantité","2520","Céréales, Autres","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
